legislation_id,annotations
1989_41_section-108,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""PERMITTED"", ""for"": ""this Act"", ""to"": ""be cited as the Children Act 1989."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""PERMITTED"", ""for"": ""different dates"", ""to"": ""be appointed for different provisions of this Act and in relation to different cases."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""OBLIGATORY"", ""for"": ""the minor amendments set out in Schedule 12"", ""to"": ""have effect"", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""OBLIGATORY"", ""for"": ""the consequential amendments set out in Schedule 13"", ""to"": ""have effect"", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""OBLIGATORY"", ""for"": ""transitional provisions and savings set out in Schedule 14"", ""to"": ""have effect."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""OBLIGATORY"", ""for"": ""the repeals set out in Schedule 15"", ""to"": ""have effect"", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""PERMITTED"", ""for"": ""an order under subsection (2)"", ""to"": ""make such transitional provisions or savings as appear necessary or expedient in connection with the provisions brought into force by the order, including— (a) provisions adding to or modifying the provisions of Schedule 14, and (b) such adaptations— (i) of the provisions brought into force by the order; and (ii) of any provisions of this Act then in force,"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""as appear necessary or expedient in consequence of the partial operation of this Act."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108"", ""type"": ""PERMITTED"", ""for"": ""the Lord Chancellor"", ""to"": ""make such amendments or repeals in the enactments specified in the order"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""they appear necessary or expedient in consequence of any provision of this Act."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/108""}]}]"
1989_41_section-11,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""— (in the light of any provision in rules of court that is of the kind mentioned in subsection (2)(a) or (b)) (a) draw up a timetable with a view to determining the question without delay; and (b) give such directions as it considers appropriate for the purpose of ensuring, so far as is reasonably practicable, that that timetable is adhered to."", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""any question of making a section 8 order, or any other question with respect to such an order, arises in proceedings."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11"", ""type"": ""PERMITTED"", ""for"": ""Rules of court"", ""to"": ""— (a) specify periods within which specified steps must be taken in relation to proceedings in which such questions arise; and (b) make other provision with respect to such proceedings for the purpose of ensuring, so far as is reasonably practicable, that such questions are determined without delay."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""make a section 8 order at any time during the course of the proceedings in question even though it is not in a position to dispose finally of those proceedings"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""has power to do so."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11"", ""type"": ""OBLIGATORY"", ""for"": ""a child arrangements order made with respect to a child"", ""to"": ""so far as it provides for the child to spend time or otherwise have contact with one of the child's parents at times when the child is living with the child's other parent, cease to have effect"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""the parents live together for a continuous period of more than six months."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11"", ""type"": ""PERMITTED"", ""for"": ""a section 8 order"", ""to"": ""(a) contain directions about how it is to be carried into effect; (b) impose conditions which must be complied with by any person— (i) who is named in the order as a person with whom the child concerned is to live, spend time or otherwise have contact; (ii) who is a parent of the child ...; (iii) who is not a parent of his but who has parental responsibility for him; or (iv) with whom the child is living, and to whom the conditions are expressed to apply; (c) be made to have effect for a specified period, or contain provisions which are to have effect for a specified period; (d) make such incidental, supplemental or consequential provision as the court thinks fit."", ""conditions"": []}]"
1989_41_section-11A,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""make an activity direction in connection with that provision of the child arrangements order."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PROHIBITED"", ""for"": ""a court"", ""to"": ""on the same occasion, — (a) make an activity direction under subsection (2B), and (b) dispose finally of the proceedings as they relate to failure to comply with the provision in connection with which the activity direction is made."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PROHIBITED"", ""for"": ""A court"", ""to"": ""make an activity direction under section 11A(2) in connection with any matter mentioned in section 11A(1A)"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""there is a dispute as regards the provision about that matter that the court is considering whether to make in the proceedings."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PROHIBITED"", ""for"": ""A court"", ""to"": ""make an activity direction requiring an individual who is a child to take part in an activity"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""the individual is a parent of the child in relation to whom the court is considering provision about a matter mentioned in section 11A(1A)."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PROHIBITED"", ""for"": ""A court"", ""to"": ""make an activity activity direction in connection with the making, variation or discharge of a child arrangements order"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""the child arrangements order is, or would if made be, an excepted order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PROHIBITED"", ""for"": ""A court"", ""to"": ""make an activity direction in relation to an individual"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""the individual is habitually resident in England and Wales"", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PERMITTED"", ""for"": ""a child arrangements order"", ""to"": ""impose a condition (an \""activity condition\"") requiring an individual falling within subsection (3) to take part in an activity that would, in the court's opinion, help to establish, maintain or improve the involvement in the life of the child concerned of— (a) that individual, or (b) another individual who is a party to the proceedings."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""PERMITTED"", ""for"": ""a child arrangements order"", ""to"": ""be varied so as to impose a condition (an \""activity condition\"") requiring an individual falling within subsection (3) to take part in an activity that would, in the court's opinion, help to establish, maintain or improve the involvement in the life of the child concerned of— (a) that individual, or (b) another individual who is a party to the proceedings."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11A"", ""type"": ""OBLIGATORY"", ""for"": ""the condition"", ""to"": ""specify the activity and the person providing the activity."", ""conditions"": []}]"
1989_41_section-11D,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D"", ""type"": ""PROHIBITED"", ""for"": ""a child arrangements order"", ""to"": ""impose an activity condition on an individual who is a child"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""the individual is a parent of the child concerned."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D"", ""type"": ""PROHIBITED"", ""for"": ""a child arrangements order"", ""to"": ""impose an activity condition"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""it is an excepted order (within the meaning given by section 11B(4))."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D"", ""type"": ""PROHIBITED"", ""for"": ""a child arrangements order"", ""to"": ""be varied so as to impose an activity condition"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""it is an excepted order (within the meaning given by section 11B(4))."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D"", ""type"": ""PROHIBITED"", ""for"": ""a child arrangements order"", ""to"": ""impose an activity condition on an individual"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""the individual is habitually resident in England and Wales."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11D""}]}]"
1989_41_section-11E,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11E"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""satisfy itself as to the matters falling within subsections (2) to (4)"", ""conditions"": [{""type"": ""BEFORE"", ""text"": ""Before making an activity direction (or imposing an activity condition by means of a child arrangements order)."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11E""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11E"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""obtain and consider information about the individual who would be subject to the direction (or the condition) and the likely effect of the direction (or the condition) on him"", ""conditions"": [{""type"": ""BEFORE"", ""text"": ""making such a direction (or such an order)."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11E""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11E"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""ask an officer of the Service or a Welsh family proceedings officer to provide the court with information as to the matters in subsections (2) to (5)"", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11E"", ""type"": ""OBLIGATORY"", ""for"": ""the officer of the Service or Welsh family proceedings officer"", ""to"": ""comply with any such request."", ""conditions"": []}]"
1989_41_section-11F,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11F"", ""type"": ""PERMITTED"", ""for"": ""the Secretary of State"", ""to"": ""make regulations authorising payments to assist individuals required by an activity direction or condition to take part in an activity"", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11F"", ""type"": ""PERMITTED"", ""for"": ""the National Assembly for Wales"", ""to"": ""by regulations, make provision authorising it to make payments to assist individuals falling within subsection (4) in paying relevant charges or fees."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11F"", ""type"": ""PERMITTED"", ""for"": ""Regulations under this section"", ""to"": ""provide that no assistance is available to an individual"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""— (a) the individual satisfies such conditions as regards his financial resources as may be set out in the regulations; (b) the activity in which the individual is required by an activity direction or condition to take part is provided to him in England or Wales; (c) where the activity in which the individual is required to take part is provided to him in England, it is provided by a person who is for the time being approved by the Secretary of State as a provider of activities required by an activity direction or condition; (d) where the activity in which the individual is required to take part is provided to him in Wales, it is provided by a person who is for the time being approved by the National Assembly for Wales as a provider of activities required by a an activity direction or condition."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11F""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11F"", ""type"": ""PERMITTED"", ""for"": ""Regulations under this section"", ""to"": ""make provision— (a) as to the maximum amount of assistance that may be paid to or in respect of an individual as regards an activity in which he is required by a an activity direction or condition to take part; (b) where the amount may vary according to an individual's financial resources, as to the method by which the amount is to be determined; (c) authorising payments by way of assistance to be made directly to persons providing activities required by an activity direction or condition."", ""conditions"": []}]"
1989_41_section-11G,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""ask an officer of the Service or a Welsh family proceedings officer— (a) to monitor, or arrange for the monitoring of, the individual's compliance with the direction (or the condition); (b) to report to the court on any failure by the individual to comply with the direction (or the condition)"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""making the direction (or imposing the condition by means of a child arrangements order)."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G""}, {""type"": ""WHEN/IF/WHERE"", ""text"": ""in any family proceedings the court— (a) makes an activity direction in relation to an individual, or (b) makes a child arrangements order that imposes, or varies a child arrangements order so as to impose, an activity condition on an individual."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G"", ""type"": ""OBLIGATORY"", ""for"": ""the officer of the Service or Welsh family proceedings officer"", ""to"": ""any request under subsection (2)"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""in any family proceedings the court— (a) makes an activity direction in relation to an individual, or (b) makes a child arrangements order that imposes, or varies a child arrangements order so as to impose, an activity condition on an individual."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""ask an officer of the Service or a Welsh family proceedings officer— (a) to monitor whether an individual falling within subsection (3) complies with each provision of any of those kinds that is contained in the child arrangements order (or in the child arrangements order as varied); (b) to report to the court on such matters relating to the individual's compliance as the court may specify in the request."", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""in any family proceedings the court makes— (a) a child arrangements order containing provision of a kind mentioned in section 11C(1)(a)(i), (ii) or (iii), or (b) an order varying a child arrangements order so as to add, vary or omit provision of any of those kinds."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""make a request under subsection (2)— (a) on making the child arrangements order(or the order varying the child arrangements order), or (b) at any time during the subsequent course of the proceedings as they relate to contact with the child concerned or to the child's living arrangements."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""specify the period for which the officer of the Service or Welsh family proceedings officer is to monitor compliance with the order; and the period specified may not exceed twelve months"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""making a request under subsection (2)."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11G"", ""type"": ""OBLIGATORY"", ""for"": ""the officer of the Service or Welsh family proceedings officer"", ""to"": ""comply with any request under subsection (2)."", ""conditions"": []}]"
1989_41_section-11H,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11H"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""order any individual falling within subsection (3) to take such steps as may be specified in the order with a view to enabling the officer of the Service or Welsh family proceedings officer to comply with the court's request under subsection (2)."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11H"", ""type"": ""PROHIBITED"", ""for"": ""a court"", ""to"": ""make an order under subsection (8) with respect to an individual who is a child"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""he is a parent of the child with respect to whom the order falling within subsection (1) was made."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11H""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11H"", ""type"": ""PROHIBITED"", ""for"": ""a court"", ""to"": ""make a request under subsection (2) in relation to a child arrangements order that is an excepted order (within the meaning given by section 11B(4))."", ""conditions"": []}]"
1989_41_section-11I,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11I"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""attach to the child arrangements order (or the order varying the contact order) a notice warning of the consequences of failing to comply with the child arrangements order"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""the court makes (or varies) a child arrangements order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11I""}]}]"
1989_41_section-11J,"[{""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""make an order (an “enforcement order”) imposing on the person an unpaid work requirement"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""it is satisfied beyond reasonable doubt that the person has failed to comply with a child arrangements order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PROHIBITED"", ""for"": ""a court"", ""to"": ""make an enforcement order"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""it is satisfied that the person had a reasonable excuse for failing to comply with the provision."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""make an enforcement order in relation to the child arrangements order"", ""conditions"": [{""type"": ""ONLY IF"", ""text"": ""it receives the application of— (a) a person who is, for the purposes of the child arrangements order, the person with whom the child concerned lives or is to live; (b) a person whose contact with the child concerned is provided for in the child arrangements order ; (c) any individual subject to a condition under section 11(7)(b) or an activity condition imposed by the child arrangements order ; or (d) the child concerned."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": """", ""to"": ""obtain the leave of the court before making the application for an enforcement order in relation to the child arrangements order"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""the person proposing the application is the child concerned."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""grant leave to the child concerned"", ""conditions"": [{""type"": ""ONLY IF"", ""text"": ""it is satisfied that he has sufficient understanding to make the proposed application."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""suspend an enforcement order for such period as it thinks fit."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""make more than one enforcement order in relation to the same person on the same occasion."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PROHIBITED"", ""for"": """", ""to"": ""make an enforcement order against a person in respect of a failure to comply with a provision of a child arrangements order"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""it is satisfied that before the failure occurred the person had been given (in accordance with rules of court) a copy of, or otherwise informed of the terms of— (a) in the case of a failure to comply with a provision of a child arrangements order where the order was varied before the failure occurred, a notice under section 11I relating to the order varying the child arrangements order or, where more than one such order has been made, the last order preceding the failure in question; (b) in any other case, a notice under section 11I relating to the child arrangements order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PROHIBITED"", ""for"": """", ""to"": ""make an enforcement order against a person for a failure to comply with a child arrangements order occurring"", ""conditions"": [{""type"": ""BEFORE"", ""text"": ""the person attained the age of 18."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PROHIBITED"", ""for"": ""a court"", ""to"": ""make an enforcement order against a person in respect of a failure to comply with a child arrangements order"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""the child arrangements order is an excepted order (within the meaning given by section 11B(4))."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PROHIBITED"", ""for"": ""a court"", ""to"": ""make an enforcement order against a person"", ""conditions"": [{""type"": ""UNLESS"", ""text"": ""the person is habitually resident in England and Wales"", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""be satisfied that— (a) making the enforcement order proposed is necessary to secure the person's compliance with thechild arrangements order or any child arrangements order that has effect in its place; (b) the likely effect on the person of the enforcement order proposed to be made is proportionate to the seriousness of the breach"", ""conditions"": [{""type"": ""BEFORE"", ""text"": ""making an enforcement order as regards a person in breach of a provision of a child arrangements order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""satisfy itself that provision for the person to work under an unpaid work requirement imposed by an enforcement order can be made in the local justice area in which the person in breach resides or will reside"", ""conditions"": [{""type"": ""BEFORE"", ""text"": ""making an enforcement order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""obtain and consider information about a person and the likely effect of the enforcement order on him"", ""conditions"": [{""type"": ""BEFORE"", ""text"": ""making an enforcement order as regards the person in breach of a provision of a child arrangements order"", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""about the likely effect of the enforcement order"", ""to"": ""in particular, include information as to— (a) any conflict with the person's religious beliefs; (b) any interference with the times (if any) at which he normally works or attends an educational establishment."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court that proposes to make an enforcement order"", ""to"": ""ask an officer of the Service or a Welsh family proceedings officer to provide the court with information as to the matters in subsections (2) and (3)."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""the officer of the Service or Welsh family proceedings officer"", ""to"": ""comply with any request under this section."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""take into account the welfare of the child who is the subject of the contact order"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""making an enforcement order in relation to a child arrangements order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""ask an officer of the Service or a Welsh family proceedings officer— (a) to monitor, or arrange for the monitoring of, the person's compliance with the unpaid work requirement imposed by the order; (b) to report to the court if a report under paragraph 8 of Schedule A1 is made in relation to the person; (c) to report to the court on such other matters relating to the person's compliance as may be specified in the request; (d) to report to the court if the person is, or becomes, unsuitable to perform work under the requirement"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""making an enforcement order in relation to a person"", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""the officer of the Service or Welsh family proceedings officer"", ""to"": ""comply with any request under this section."", ""conditions"": []}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""a court"", ""to"": ""attach to the order a notice warning of the consequences of failing to comply with the order."", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""the court makes an enforcement order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""make an order requiring an individual in breach to pay a person compensation in respect of his financial loss."", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""the court is satisfied that— (a) an individual has failed to comply with a provision of the child arrangements order, and (b) a person falling within subsection (6) has suffered financial loss by reason of the breach,"", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PROHIBITED"", ""for"": ""a court"", ""to"": ""make an order under subsection (2)"", ""conditions"": [{""type"": ""WHEN/IF/WHERE"", ""text"": ""it is satisfied that the individual in breach had a reasonable excuse for failing to comply with the particular provision of the child arrangements order."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""an order under subsection (2)"", ""to"": ""be made"", ""conditions"": [{""type"": ""ONLY IF"", ""text"": ""an application by the person who claims to have suffered financial loss is received."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""OBLIGATORY"", ""for"": ""a child"", ""to"": ""obtain the leave of the court"", ""conditions"": [{""type"": ""BEFORE"", ""text"": ""making such an application."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}, {""main_section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J"", ""type"": ""PERMITTED"", ""for"": ""a court"", ""to"": ""grant leave to the child concerned"", ""conditions"": [{""type"": ""ONLY IF"", ""text"": ""it is satisfied that he has sufficient understanding to make the proposed application."", ""section"": ""https://www.legislation.gov.uk/ukpga/1989/41/section/11J""}]}]"
